timesteps_this_iter,dev_correct,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,train/token_acc_num,train/seq_acc_num,train/token_acc_var,train/seq_acc_var,train/diff_var_len,train/loss_expl,train/loss_var_len,train/loss_total,train/timesteps_this_iter,after/lr,after/weight/encoder_embed,after/weight/encoder,after/weight/encoder_bias,after/weight/equation,after/weight/equation_embed,after/weight/equation_bias,after/weight/other,after/weight/other_bias,after/weight/explanation_embed,after/weight/explanation,after/weight/explanation_bias
179,nan,False,179,,1,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-08-39,1643868519,403.1608169078827,403.1608169078827,1774286,cracker,147.46.19.217,403.1608169078827,179,1,b8ca4_00002,0.05742669062881974,0.0,0.0682139410352819,0.0,4.34834730158971,12.241305138145744,2.155052280958804,14.39635740844897,179,0.00017600000000000002,0.023560406019290287,0.18821020623778595,0.11464909480709456,3.366732010928293,0.01597685118516286,0.0,0.015943394973874092,2.4500062474024684e-07,0.023560406019290287,0.29515878949314356,0.024909690535878326
179,nan,False,358,,2,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-15-24,1643868924,404.9872989654541,808.1481158733368,1774286,cracker,147.46.19.217,808.1481158733368,358,2,b8ca4_00002,0.1062171733045966,0.0,0.11989936879098596,0.0,-0.2354515829232818,9.469375109539351,0.9547292360380375,10.424104362892704,179,0.00035200000000000005,0.023560406019290287,0.18807677646331927,0.1146540688575507,3.366732010928293,0.01597685118516286,0.0,0.015946608568940843,2.4996201578427903e-07,0.023560406019290287,0.2951584327965975,0.024909693763769763
179,nan,False,537,,3,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-22-08,1643869328,404.26888132095337,1212.4169971942902,1774286,cracker,147.46.19.217,1212.4169971942902,537,3,b8ca4_00002,0.3035173984651084,0.0032317242865881265,0.35569366357484455,0.0007456886082098615,-0.012918994413407821,6.812451844774811,0.34254445393658217,7.1549962858914,179,0.000528,0.023560406019290287,0.18803443766253836,0.1146442833420688,3.366732010928293,0.01597685118516286,0.0,0.015956891434533254,2.5653106052102105e-07,0.023560406019290287,0.2952176481485367,0.02490969547992942
179,nan,False,716,,4,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-28-52,1643869732,403.90692591667175,1616.323923110962,1774286,cracker,147.46.19.217,1616.323923110962,716,4,b8ca4_00002,0.41368398783514326,0.052118494812396055,0.4661153112516793,0.009145483746975635,-0.018156424581005588,5.311363121650738,0.2121116962263038,5.52347481983334,179,0.0007040000000000001,0.023560406019290287,0.188084862264348,0.1146873279955794,3.366732010928293,0.01597685118516286,0.0,0.015969748475721905,2.600915049047866e-07,0.023560406019290287,0.29538123961538076,0.02490970443854697
179,nan,False,895,,5,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-35-34,1643870134,402.42070174217224,2018.7446248531342,1774286,cracker,147.46.19.217,2018.7446248531342,895,5,b8ca4_00002,0.49315127808564646,0.1278190864866842,0.5315725132145122,0.022945978785415207,-0.011522346368715084,4.4089343800891045,0.16876391687706196,4.577698307996355,179,0.00088,0.023560406019290287,0.1881606587007934,0.11478311872917119,3.366732010928293,0.01597685118516286,0.0,0.01598034373351506,2.626308871965323e-07,0.023560406019290287,0.29557187389582396,0.02490972404132208
179,nan,False,1074,,6,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-42-16,1643870536,401.7958915233612,2420.5405163764954,1774286,cracker,147.46.19.217,2420.5405163764954,1074,6,b8ca4_00002,0.545956819904708,0.13904419658425438,0.576591243077761,0.03473662590900563,-0.006634078212290503,3.7890133804449158,0.154471931927031,3.9434853146196076,179,0.001056,0.023560406019290287,0.18829962625076957,0.11489680746076174,3.366732010928293,0.01597685118516286,0.0,0.015993757705603327,2.663769091019016e-07,0.023560406019290287,0.2957416344434023,0.02490974242859541
179,nan,False,1253,,7,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-48-57,1643870937,401.1906795501709,2821.7311959266663,1774286,cracker,147.46.19.217,2821.7311959266663,1253,7,b8ca4_00002,0.5821419170422883,0.13762366283496422,0.606281782502271,0.03879440314597282,-0.007681564245810056,3.371600286920643,0.16321587624996067,3.5348161545545693,179,0.001232,0.023560406019290287,0.18851621785000258,0.11505434346009812,3.366732010928293,0.01597685118516286,0.0,0.01599638057606561,2.6839254425275225e-07,0.023560406019290287,0.29589803889393806,0.024909765156981695
179,nan,False,1432,,8,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_06-55-44,1643871344,406.31928730010986,3228.050483226776,1774286,cracker,147.46.19.217,3228.050483226776,1432,8,b8ca4_00002,0.6122146821364303,0.14478763550212767,0.6382554115555069,0.04770948937614278,-0.003840782122905028,3.045000313380577,0.1278158330551073,3.1728161553430825,179,0.0014080000000000002,0.023560406019290287,0.1886971962145146,0.11526760963054122,3.366732010928293,0.01597685118516286,0.0,0.016000200329082354,2.6912501230721577e-07,0.023560406019290287,0.29605869110673666,0.02490980138543364
179,nan,False,1611,,9,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_07-02-29,1643871749,405.4003834724426,3633.4508666992188,1774286,cracker,147.46.19.217,3633.4508666992188,1611,9,b8ca4_00002,0.6396807651544981,0.15107623433049056,0.6621278671381255,0.06346265950578983,-0.005237430167597765,2.787610434953061,0.12056566246228512,2.9081760891322985,179,0.0015840000000000001,0.023560406019290287,0.18897307851881373,0.11549359468597542,3.366732010928293,0.01597685118516286,0.0,0.016007705724665096,2.7223302367929136e-07,0.023560406019290287,0.2961933882907033,0.0249098586796966
179,nan,False,1790,,10,4f1737de0ad0415c88006e59b787b3e8,2022-02-03_07-09-12,1643872152,402.95214581489563,4036.4030125141144,1774286,cracker,147.46.19.217,4036.4030125141144,1790,10,b8ca4_00002,0.6601126099476411,0.16407063740805686,0.6817600265572782,0.06861333873549808,-0.004539106145251397,2.570773179304666,0.13439287145377538,2.705166050175715,179,0.00176,0.023560406019290287,0.18927771889549844,0.11573141257617982,3.366732010928293,0.01597685118516286,0.0,0.01601039245724678,2.7629544417452833e-07,0.023560406019290287,0.29633485805243254,0.024909939426436267
