timesteps_this_iter,dev_correct,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,train/token_acc_num,train/seq_acc_num,train/token_acc_var,train/seq_acc_var,train/diff_var_len,train/loss_expl,train/loss_var_len,train/loss_total,train/timesteps_this_iter,after/lr,after/weight/encoder_embed,after/weight/encoder,after/weight/encoder_bias,after/weight/equation,after/weight/equation_embed,after/weight/equation_bias,after/weight/other,after/weight/other_bias,after/weight/explanation_embed,after/weight/explanation,after/weight/explanation_bias
179,nan,False,179,,1,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_06-57-34,1643439454,404.49983525276184,404.49983525276184,3645347,cracker,147.46.19.217,404.49983525276184,179,1,b93d0_00002,0.05780000580659217,0.0,0.06687702148031555,0.0,4.2785148993550735,12.239084627375256,2.152197983677827,14.391282593071793,179,0.00017600000000000002,0.023560406019290287,0.18821029237234124,0.11464957234569002,3.366732010928293,0.01597685118516286,0.0,0.01594340056180954,2.446270822734472e-07,0.023560406019290287,0.2951588397845626,0.024909690218748892
179,nan,False,358,,2,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-04-19,1643439859,405.270902633667,809.7707378864288,3645347,cracker,147.46.19.217,809.7707378864288,358,2,b93d0_00002,0.10691771792516074,0.0,0.12382195651738352,0.0,-0.2462756052696505,9.483015598531543,0.9640187519555651,10.447034361642165,179,0.00035200000000000005,0.023560406019290287,0.1880619513126565,0.11465165084487168,3.366732010928293,0.01597685118516286,0.0,0.015946622671825544,2.495891067155753e-07,0.023560406019290287,0.29515800531953573,0.024909693770287806
179,nan,False,537,,3,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-11-05,1643440265,405.42107248306274,1215.1918103694916,3645347,cracker,147.46.19.217,1215.1918103694916,537,3,b93d0_00002,0.28792879132658505,0.0009174358102873938,0.3419960337552507,0.0012656528153249067,-0.016410614525139665,6.832843652650631,0.33333988454421803,7.166183530285371,179,0.000528,0.023560406019290287,0.18803484217062885,0.11463191742329494,3.366732010928293,0.01597685118516286,0.0,0.01595728817795004,2.560597230123156e-07,0.023560406019290287,0.2952237091958523,0.024909694279585892
179,nan,False,716,,4,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-17-51,1643440671,406.5442748069763,1621.736085176468,3645347,cracker,147.46.19.217,1621.736085176468,716,4,b93d0_00002,0.41199423495295096,0.06162144552824975,0.4597589165902328,0.010121884144608392,-0.018505586592178772,5.358929201211343,0.22437433927585293,5.583303552766086,179,0.0007040000000000001,0.023560406019290287,0.18806122503444261,0.11466480610934525,3.366732010928293,0.01597685118516286,0.0,0.015969454709972655,2.599330010915375e-07,0.023560406019290287,0.2953757792711258,0.024909701740530938
179,nan,False,895,,5,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-24-37,1643441077,405.8034293651581,2027.539514541626,3645347,cracker,147.46.19.217,2027.539514541626,895,5,b93d0_00002,0.48260914517613573,0.12113289449567553,0.5229801650089402,0.019992960971961196,-0.009776536312849162,4.487229885335741,0.1785005246960251,4.665730399126447,179,0.00088,0.023560406019290287,0.18811612523653928,0.11475001910447072,3.366732010928293,0.01597685118516286,0.0,0.01598004810512066,2.61919564893885e-07,0.023560406019290287,0.29555418342351913,0.024909721729216017
179,nan,False,1074,,6,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-31-20,1643441480,403.1007058620453,2430.6402204036713,3645347,cracker,147.46.19.217,2430.6402204036713,1074,6,b93d0_00002,0.5355647785321971,0.13393520403513332,0.5703219367736795,0.03532488461697639,-0.007681564245810056,3.8478152378977346,0.16332694101433515,4.01114217395889,179,0.001056,0.023560406019290287,0.1882486158068858,0.11485538108190863,3.366732010928293,0.01597685118516286,0.0,0.015992500420127596,2.651562535252846e-07,0.023560406019290287,0.2957271421328187,0.02490974066254618
179,nan,False,1253,,7,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-38-08,1643441888,407.5172333717346,2838.157453775406,3645347,cracker,147.46.19.217,2838.157453775406,1253,7,b93d0_00002,0.5726072871391432,0.13747723155290084,0.6022633419933536,0.03855382578979797,-0.006517690819734968,3.434576720498794,0.164692892250735,3.599269612541412,179,0.001232,0.023560406019290287,0.18841169271983352,0.11500454565445933,3.366732010928293,0.01597685118516286,0.0,0.015994118260485784,2.6624759032399326e-07,0.023560406019290287,0.29589866381138563,0.024909760743203908
179,nan,False,1432,,8,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-44-54,1643442294,406.4161252975464,3244.5735790729523,3645347,cracker,147.46.19.217,3244.5735790729523,1432,8,b93d0_00002,0.6005220274961723,0.14302835713989737,0.6319220343445917,0.04751711680826105,-0.006983240223463687,3.1162707326132493,0.11723780036805062,3.2335085309417555,179,0.0014080000000000002,0.023560406019290287,0.18857527177269554,0.11518517395715114,3.366732010928293,0.01597685118516286,0.0,0.016002023060406958,2.6581017209537094e-07,0.023560406019290287,0.29607228469103575,0.024909801063889365
179,nan,False,1611,,9,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-51-40,1643442700,405.93370151519775,3650.50728058815,3645347,cracker,147.46.19.217,3650.50728058815,1611,9,b93d0_00002,0.6239150930384486,0.15178305655491417,0.654865443526117,0.05786776072685938,-0.006284916201117319,2.873252739453449,0.12777424924200473,3.0010269820357167,179,0.0015840000000000001,0.023560406019290287,0.18879819098202621,0.11542911718852296,3.366732010928293,0.01597685118516286,0.0,0.0160093932811703,2.7048099582316354e-07,0.023560406019290287,0.29620472714304924,0.0249098605510009
179,nan,False,1790,,10,59d401655fff4f22bbfa8fbb50e7668b,2022-01-29_07-58-26,1643443106,405.9458689689636,4056.4531495571136,3645347,cracker,147.46.19.217,4056.4531495571136,1790,10,b93d0_00002,0.644493573005672,0.15740863672783628,0.6771953151441267,0.06545008818158884,-0.006634078212290503,2.665538073918007,0.1162007088934243,2.7817387767344215,179,0.00176,0.023560406019290287,0.18904551365504077,0.11567054184051362,3.366732010928293,0.01597685118516286,0.0,0.016011802213532583,2.7052885798184434e-07,0.023560406019290287,0.296310618519783,0.02490994416640054
