timesteps_this_iter,dev_correct,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,train/token_acc_num,train/seq_acc_num,train/token_acc_var,train/seq_acc_var,train/diff_var_len,train/loss_expl,train/loss_var_len,train/loss_total,train/timesteps_this_iter,after/lr,after/weight/encoder_embed,after/weight/encoder,after/weight/encoder_bias,after/weight/equation,after/weight/equation_embed,after/weight/equation_bias,after/weight/other,after/weight/other_bias,after/weight/explanation_embed,after/weight/explanation,after/weight/explanation_bias
179,nan,False,179,,1,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-08-46,1643868526,404.27170300483704,404.27170300483704,1774308,cracker,147.46.19.217,404.27170300483704,179,1,b8ca4_00003,0.057813520026225196,0.0,0.06844145729108549,0.0,4.423067971980772,12.224732073991659,2.154343986644425,14.379076046650637,179,0.00017600000000000002,0.023560406019290287,0.18820837952342687,0.1146504175834763,3.366732010928293,0.01597685118516286,0.0,0.01594338592674051,2.448356164157823e-07,0.023560406019290287,0.2951587764546275,0.024909690707318077
179,nan,False,358,,2,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-15-28,1643868928,402.0915267467499,806.3632297515869,1774308,cracker,147.46.19.217,806.3632297515869,358,2,b8ca4_00003,0.11248472514141705,0.0,0.12460577584854464,0.0,-0.24068901309087956,9.399390905263038,0.9595993527487003,10.358990277657961,179,0.00035200000000000005,0.023560406019290287,0.18807423078254157,0.11464847348042813,3.366732010928293,0.01597685118516286,0.0,0.01594657956489495,2.497900725627135e-07,0.023560406019290287,0.2951580323278904,0.024909693823246926
179,nan,False,537,,3,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-22-07,1643869327,398.2163550853729,1204.5795848369598,1774308,cracker,147.46.19.217,1204.5795848369598,537,3,b8ca4_00003,0.2995759392720828,0.0026798082974743786,0.34915199530872043,0.000223463687150838,-0.009427374301675978,6.7884452223111795,0.3469502803083905,7.135395500247039,179,0.000528,0.023560406019290287,0.18804795213920228,0.11463754357594863,3.366732010928293,0.01597685118516286,0.0,0.015956760251096318,2.561992654851305e-07,0.023560406019290287,0.2952229371294379,0.024909694415100603
179,nan,False,716,,4,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-28-45,1643869725,398.1253523826599,1602.7049372196198,1774308,cracker,147.46.19.217,1602.7049372196198,716,4,b8ca4_00003,0.4017193062296284,0.027508949971411567,0.45988329606482053,0.007616457399363653,-0.019553072625698324,5.3661222644358375,0.22429129477153278,5.590413558416526,179,0.0007040000000000001,0.023560406019290287,0.18805592190839496,0.11466790505015045,3.366732010928293,0.01597685118516286,0.0,0.01596977189183235,2.59940382615501e-07,0.023560406019290287,0.29538440331816673,0.024909701169538796
179,nan,False,895,,5,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-35-27,1643870127,401.91186332702637,2004.6168005466461,1774308,cracker,147.46.19.217,2004.6168005466461,895,5,b8ca4_00003,0.46428862657789477,0.06924844081324395,0.5237845417220287,0.025741432594434826,-0.005935754189944134,4.507975160076631,0.17754555289638774,4.685520704898089,179,0.00088,0.023560406019290287,0.18814743348196442,0.11474285771828639,3.366732010928293,0.01597685118516286,0.0,0.015979785472154617,2.624416960575867e-07,0.023560406019290287,0.29557636100798845,0.024909719908161303
179,nan,False,1074,,6,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-42-09,1643870529,402.7012002468109,2407.318000793457,1774308,cracker,147.46.19.217,2407.318000793457,1074,6,b8ca4_00003,0.5388805874244539,0.13437231467737995,0.5737955834516184,0.031623853598900804,-0.011522346368715084,3.8300742889915766,0.15777620419277158,3.987850491561037,179,0.001056,0.023560406019290287,0.18830619293685052,0.1148757627256942,3.366732010928293,0.01597685118516286,0.0,0.015989410557917187,2.639478111632343e-07,0.023560406019290287,0.2957493783906102,0.024909737702481987
179,nan,False,1253,,7,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-48-54,1643870934,404.5279109477997,2811.8459117412567,1774308,cracker,147.46.19.217,2811.8459117412567,1253,7,b8ca4_00003,0.574495678483961,0.1411513145531238,0.6039648588886314,0.04268915592133488,-0.004539106145251397,3.4108410960469167,0.15542705257178685,3.5662681550287,179,0.001232,0.023560406019290287,0.18850983856063264,0.115035055986646,3.366732010928293,0.01597685118516286,0.0,0.01599561476281711,2.643877467432633e-07,0.023560406019290287,0.2959126057103276,0.02490975654260789
179,nan,False,1432,,8,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_06-55-37,1643871337,403.291508436203,3215.1374201774597,1774308,cracker,147.46.19.217,3215.1374201774597,1432,8,b8ca4_00003,0.603698900617963,0.14881668824272556,0.6320762429873741,0.05229948756386797,-0.005935754189944134,3.087305834839464,0.12590417307515384,3.2132100099957857,179,0.0014080000000000002,0.023560406019290287,0.18872055564002663,0.11525473245964647,3.366732010928293,0.01597685118516286,0.0,0.015997376292943954,2.6718958322037777e-07,0.023560406019290287,0.2960630180314183,0.024909798484505547
179,nan,False,1611,,9,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_07-02-23,1643871743,405.24043583869934,3620.377856016159,1774308,cracker,147.46.19.217,3620.377856016159,1611,9,b8ca4_00003,0.6317269342314304,0.15199244912958057,0.6600693356705934,0.06118392458178212,-0.0034916201117318434,2.819884878297092,0.12616386235426258,2.946048727248634,179,0.0015840000000000001,0.023560406019290287,0.18896068796223287,0.11546431026520089,3.366732010928293,0.01597685118516286,0.0,0.01599878365440028,2.7077960242292776e-07,0.023560406019290287,0.2961653610691428,0.02490984924586807
179,nan,False,1790,,10,e8f6c06aa15e46fe8a11659d9979b476,2022-02-03_07-09-06,1643872146,403.2979140281677,4023.675770044327,1774308,cracker,147.46.19.217,4023.675770044327,1790,10,b8ca4_00003,0.6490329099748192,0.153291408165461,0.6760331919610668,0.05809043902621389,-0.004888268156424581,2.6128730853842623,0.11011978463587148,2.7229928690627965,179,0.00176,0.023560406019290287,0.1892105950079128,0.11571257887889379,3.366732010928293,0.01597685118516286,0.0,0.016004464456013272,2.7150304049428087e-07,0.023560406019290287,0.29628692753612995,0.024909933444519083
