timesteps_this_iter,dev_correct,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,train/token_acc_num,train/seq_acc_num,train/token_acc_var,train/seq_acc_var,train/diff_var_len,train/loss_expl,train/loss_var_len,train/loss_total,train/timesteps_this_iter,after/lr,after/weight/encoder_embed,after/weight/encoder,after/weight/encoder_bias,after/weight/equation,after/weight/equation_embed,after/weight/equation_bias,after/weight/other,after/weight/other_bias,after/weight/explanation_embed,after/weight/explanation,after/weight/explanation_bias
179,nan,False,179,,1,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_06-57-31,1643439451,401.1684947013855,401.1684947013855,3645345,cracker,147.46.19.217,401.1684947013855,179,1,b93d0_00000,0.058230926383438214,0.0,0.06814359609529654,0.0,4.366852888181889,12.244038501931302,2.1529040323289412,14.396942548911666,179,0.00017600000000000002,0.023560406019290287,0.18820862049857776,0.1146490560106019,3.366732010928293,0.01597685118516286,0.0,0.015943395772150586,2.4491635031154146e-07,0.023560406019290287,0.2951589059084654,0.024909690427345293
179,nan,False,358,,2,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-04-10,1643439850,398.9099268913269,800.0784215927124,3645345,cracker,147.46.19.217,800.0784215927124,358,2,b93d0_00000,0.10464891305507315,0.0,0.12178994564143089,0.0,-0.2392923650461868,9.514627152981038,0.964126839318089,10.478754024931838,179,0.00035200000000000005,0.023560406019290287,0.18806611864882358,0.11464905916767576,3.366732010928293,0.01597685118516286,0.0,0.01594657637178898,2.498829953115741e-07,0.023560406019290287,0.2951586311683059,0.02490969373563227
179,nan,False,537,,3,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-10-47,1643440247,397.4473521709442,1197.5257737636566,3645345,cracker,147.46.19.217,1197.5257737636566,537,3,b93d0_00000,0.2809685012657768,6.348400203148807e-05,0.3345229570934485,0.0004857906242409521,-0.005935754189944134,6.861796605520408,0.3532659367725836,7.215062535674878,179,0.000528,0.023560406019290287,0.18801427738485382,0.11463421535745694,3.366732010928293,0.01597685118516286,0.0,0.015956761049372808,2.5627101812070965e-07,0.023560406019290287,0.2952238591387868,0.024909693002295324
179,nan,False,716,,4,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-17-23,1643440643,396.05983567237854,1593.5856094360352,3645345,cracker,147.46.19.217,1593.5856094360352,716,4,b93d0_00000,0.4086401285632653,0.050441111602821255,0.45648357887624075,0.00679504214713883,-0.01675977653631285,5.388243296958881,0.21936465200432187,5.607607945383594,179,0.0007040000000000001,0.023560406019290287,0.18798939858143235,0.11465544506603653,3.366732010928293,0.01597685118516286,0.0,0.01596892119518348,2.592687288987301e-07,0.023560406019290287,0.2953701354563236,0.02490970432213165
179,nan,False,895,,5,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-24-02,1643441042,399.40791177749634,1992.9935212135315,3645345,cracker,147.46.19.217,1992.9935212135315,895,5,b93d0_00000,0.4783826462076889,0.12867973724730683,0.5178430552170764,0.017019654828092912,-0.006983240223463687,4.501440248009879,0.17592515904643682,4.6773653922800245,179,0.00088,0.023560406019290287,0.18802648176457368,0.1147441562779055,3.366732010928293,0.01597685118516286,0.0,0.015978225373796055,2.6145962043041694e-07,0.023560406019290287,0.295555179938674,0.02490972095771819
179,nan,False,1074,,6,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-30-40,1643441440,397.87897849082947,2390.872499704361,3645345,cracker,147.46.19.217,2390.872499704361,1074,6,b93d0_00000,0.5326164686082082,0.13725085931057268,0.5699951702382968,0.03453766666024081,-0.010125698324022346,3.8786798855445905,0.1608867974504412,4.039566694025221,179,0.001056,0.023560406019290287,0.18815990276634692,0.11484967091473479,3.366732010928293,0.01597685118516286,0.0,0.015989561964358603,2.653272953726368e-07,0.023560406019290287,0.29571330919861794,0.02490973823483955
179,nan,False,1253,,7,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-37-14,1643441834,393.3614089488983,2784.2339086532593,3645345,cracker,147.46.19.217,2784.2339086532593,1253,7,b93d0_00000,0.5707374574772522,0.13791052758619946,0.6041391061858288,0.041592566270079505,-0.009427374301675978,3.4395572712967515,0.15922892251827198,3.5987862035548885,179,0.001232,0.023560406019290287,0.18829974248713138,0.1150036749502825,3.366732010928293,0.01597685118516286,0.0,0.01599236604358469,2.661191891612751e-07,0.023560406019290287,0.29588395822793245,0.02490975683538939
179,nan,False,1432,,8,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-43-56,1643442236,401.9621558189392,3186.1960644721985,3645345,cracker,147.46.19.217,3186.1960644721985,1432,8,b93d0_00000,0.6033482550920655,0.15041808998678377,0.6348030691987732,0.051547991785100465,-0.004888268156424581,3.1096436577802264,0.13296103768841513,3.2426046925550067,179,0.0014080000000000002,0.023560406019290287,0.18848531712942262,0.11524478869873486,3.366732010928293,0.01597685118516286,0.0,0.015995215890663012,2.680507772570958e-07,0.023560406019290287,0.29603460151702166,0.024909800046259534
179,nan,False,1611,,9,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-50-37,1643442637,400.84902119636536,3587.045085668564,3645345,cracker,147.46.19.217,3587.045085668564,1611,9,b93d0_00000,0.626053436261242,0.15169911785963622,0.6562058531731166,0.058732505247877355,-0.006284916201117319,2.8647074619485013,0.12607825639028122,2.99078572662183,179,0.0015840000000000001,0.023560406019290287,0.18873784481456465,0.11548261370898207,3.366732010928293,0.01597685118516286,0.0,0.016005251556634903,2.719811586108075e-07,0.023560406019290287,0.29615812934935093,0.024909854034603995
179,nan,False,1790,,10,95d5b1c8dafc4788898660b23a39ec56,2022-01-29_07-57-15,1643443035,398.62215065956116,3985.667236328125,3645345,cracker,147.46.19.217,3985.667236328125,1790,10,b93d0_00000,0.6473826163978827,0.15787878340251787,0.6772472051234046,0.06417341785867042,-0.0024441340782122905,2.650715732041684,0.10468740311747822,2.7554031310800733,179,0.00176,0.023560406019290287,0.18894298959012126,0.11576105564477235,3.366732010928293,0.01597685118516286,0.0,0.0160084744649274,2.7480574057595473e-07,0.023560406019290287,0.2962979357689619,0.024909935956581346
